3 1 1 0 0 0 0  1.38318 0.119392 0.614011
3 0 1 2112 0 0 -0.384982 0.281511 0.812788 1.33074 0.939 -1.32828 1.34976 4.1018 
3 1 1 0 0 0 0  1.26644 0.335335 0.564249
1 -1 1 11 0 0 -0.470651 0.148353 1.55954 1.63575 0.0005 -1.97694 1.69553 8.05145 
2 1 1 211 0 0 0.358684 -0.149068 0.207245 0.46185 0.1395 -1.97694 1.69553 8.05145 
3 0 1 2112 0 0 0.111967 0.000714524 0.433217 1.04067 0.939 -1.97694 1.69553 8.05145 
3 1 1 0 0 0 0  1.12479 0.174369 0.297978
1 -1 1 11 0 0 0.265842 -0.280195 1.86239 1.90202 0.0005 0.82726 1.70783 7.79572 
2 1 1 211 0 0 -0.15324 0.0788958 0.060575 0.229905 0.1395 0.82726 1.70783 7.79572 
3 0 1 2112 0 0 -0.112602 0.201299 0.277032 1.00635 0.939 0.82726 1.70783 7.79572 
3 1 1 0 0 0 0  1.32627 0.140223 0.542942
1 -1 1 11 0 0 0.313486 0.0795508 1.62519 1.65706 0.0005 1.54663 1.2182 3.28409 
2 1 1 211 0 0 -0.359958 0.0511016 0.0406244 0.39155 0.1395 1.54663 1.2182 3.28409 
3 0 1 2112 0 0 0.0464717 -0.130652 0.534186 1.08966 0.939 1.54663 1.2182 3.28409 
3 1 1 0 0 0 0  1.237 0.202366 0.454127
1 -1 1 11 0 0 -0.277738 0.285202 1.69988 1.74587 0.0005 -2.16583 1.30157 7.50893 
2 1 1 211 0 0 0.126979 -0.230521 0.291272 0.416633 0.1395 -2.16583 1.30157 7.50893 
3 0 1 2112 0 0 0.150759 -0.0546805 0.208847 0.975765 0.939 -2.16583 1.30157 7.50893 
3 1 1 0 0 0 0  1.08426 0.125906 0.224446
1 -1 1 11 0 0 -0.332776 -0.0387626 1.94694 1.97555 0.0005 -0.285769 -0.998604 9.70791 
2 1 1 211 0 0 0.0473513 -0.0277767 0.0202118 0.151334 0.1395 -0.285769 -0.998604 9.70791 
3 0 1 2112 0 0 0.285425 0.0665393 0.232849 1.01138 0.939 -0.285769 -0.998604 9.70791 
3 1 1 0 0 0 0  1.1315 0.149915 0.293008
1 -1 1 11 0 0 0.324155 0.153984 1.87292 1.90699 0.0005 0.476448 -0.0723195 8.09686 
2 1 1 211 0 0 -0.0764466 -0.144175 0.0742406 0.227205 0.1395 0.476448 -0.0723195 8.09686 
3 0 1 2112 0 0 -0.247709 -0.00980899 0.252839 1.00407 0.939 0.476448 -0.0723195 8.09686 
3 1 1 0 0 0 0  1.403 0.304314 0.741979
1 -1 1 11 0 0 0.0327359 0.442521 1.38886 1.45802 0.0005 1.42359 1.51641 7.53468 
2 1 1 211 0 0 -0.105257 -0.0786966 -0.181507 0.264002 0.1395 1.42359 1.51641 7.53468 
3 0 1 2112 0 0 0.0725213 -0.363824 0.992649 1.41625 0.939 1.42359 1.51641 7.53468 
3 1 1 0 0 0 0  1.1687 0.155752 0.341728
1 -1 1 11 0 0 0.360928 -0.0060166 1.82287 1.85827 0.0005 -1.70033 0.808966 7.58592 
2 1 1 211 0 0 0.0944411 -0.0550467 0.0523212 0.184842 0.1395 -1.70033 0.808966 7.58592 
3 0 1 2112 0 0 -0.45537 0.0610633 0.324805 1.09516 0.939 -1.70033 0.808966 7.58592 
3 1 1 0 0 0 0  1.40333 0.169328 0.670552
1 -1 1 11 0 0 -0.142454 -0.309747 1.49096 1.52945 0.0005 -2.37412 -1.10832 3.69426 
2 1 1 211 0 0 0.377105 -0.00939366 0.332546 0.521884 0.1395 -2.37412 -1.10832 3.69426 
3 0 1 2112 0 0 -0.234651 0.31914 0.37649 1.08694 0.939 -2.37412 -1.10832 3.69426 
3 1 1 0 0 0 0  1.43504 0.120847 0.692667
1 -1 1 11 0 0 -0.0785915 -0.275441 1.47987 1.50733 0.0005 -1.70708 -0.815748 8.37335 
2 1 1 211 0 0 -0.267215 -0.183838 0.253504 0.434677 0.1395 -1.70708 -0.815748 8.37335 
3 0 1 2112 0 0 0.345806 0.459278 0.466628 1.19626 0.939 -1.70708 -0.815748 8.37335 
3 1 1 0 0 0 0  1.61151 0.108048 0.972349
1 -1 1 11 0 0 0.233743 0.0710946 1.20309 1.22765 0.0005 1.97438 -0.838762 2.73402 
2 1 1 211 0 0 -0.527685 -0.139661 0.660146 0.867888 0.1395 1.97438 -0.838762 2.73402 
3 0 1 2112 0 0 0.293941 0.068566 0.336759 1.04273 0.939 1.97438 -0.838762 2.73402 
3 1 1 0 0 0 0  1.2103 0.480431 0.567479
1 -1 1 11 0 0 0.0594561 0.583994 1.52333 1.63252 0.0005 -0.118127 -0.0457447 3.16076 
2 1 1 211 0 0 0.159811 -0.0576325 0.23347 0.320701 0.1395 -0.118127 -0.0457447 3.16076 
3 0 1 2112 0 0 -0.219268 -0.526362 0.443198 1.18505 0.939 -0.118127 -0.0457447 3.16076 
3 1 1 0 0 0 0  1.19767 0.117071 0.357646
1 -1 1 11 0 0 -0.209589 -0.231092 1.81575 1.84235 0.0005 2.02038 -0.0467749 7.36261 
2 1 1 211 0 0 -0.121043 -0.00610731 -0.0374095 0.188595 0.1395 2.02038 -0.0467749 7.36261 
3 0 1 2112 0 0 0.330633 0.2372 0.421662 1.10732 0.939 2.02038 -0.0467749 7.36261 
3 1 1 0 0 0 0  1.29815 0.322782 0.600902
1 -1 1 11 0 0 0.200337 -0.434858 1.52574 1.5991 0.0005 0.256207 1.23935 8.92626 
2 1 1 211 0 0 -0.306197 0.197061 0.0822082 0.398532 0.1395 0.256207 1.23935 8.92626 
3 0 1 2112 0 0 0.105861 0.237798 0.592053 1.14064 0.939 0.256207 1.23935 8.92626 
3 1 1 0 0 0 0  1.16482 0.446602 0.491893
1 -1 1 11 0 0 0.0818838 -0.57423 1.60661 1.70811 0.0005 -1.62947 1.81271 1.13523 
2 1 1 211 0 0 -0.108665 0.218145 0.224232 0.359382 0.1395 -1.62947 1.81271 1.13523 
3 0 1 2112 0 0 0.0267816 0.356085 0.369161 1.07078 0.939 -1.62947 1.81271 1.13523 
3 1 1 0 0 0 0  1.19779 0.16554 0.383619
1 -1 1 11 0 0 0.309769 0.198248 1.77876 1.81638 0.0005 0.648975 0.994731 9.11121 
2 1 1 211 0 0 0.117899 -0.0037597 -0.0172771 0.183555 0.1395 0.648975 0.994731 9.11121 
3 0 1 2112 0 0 -0.427668 -0.194489 0.438519 1.13834 0.939 0.648975 0.994731 9.11121 
3 1 1 0 0 0 0  1.1958 0.157008 0.376535
1 -1 1 11 0 0 0.353883 0.0602427 1.78778 1.82347 0.0005 2.43402 1.51234 5.00535 
2 1 1 211 0 0 -0.0776411 -0.203575 0.0863039 0.272762 0.1395 2.43402 1.51234 5.00535 
3 0 1 2112 0 0 -0.276242 0.143332 0.325915 1.04204 0.939 2.43402 1.51234 5.00535 
3 1 1 0 0 0 0  1.31102 0.144087 0.523566
1 -1 1 11 0 0 0.112736 0.309863 1.64369 1.67643 0.0005 -0.69981 1.49082 5.56684 
2 1 1 211 0 0 0.0129372 -0.234893 -0.116166 0.297181 0.1395 -0.69981 1.49082 5.56684 
3 0 1 2112 0 0 -0.125673 -0.0749699 0.67248 1.16466 0.939 -0.69981 1.49082 5.56684 
3 1 1 0 0 0 0  1.12369 0.106693 0.260594
1 -1 1 11 0 0 0.305568 -0.00974929 1.91516 1.93941 0.0005 -0.0918008 0.00940734 3.28853 
2 1 1 211 0 0 0.00667399 -0.0591208 0.118557 0.19255 0.1395 -0.0918008 0.00940734 3.28853 
3 0 1 2112 0 0 -0.312242 0.0688701 0.166285 1.00632 0.939 -0.0918008 0.00940734 3.28853 
3 1 1 0 0 0 0  1.30142 0.149899 0.513301
1 -1 1 11 0 0 -0.226719 0.249724 1.65263 1.6867 0.0005 -0.250851 1.75292 5.67957 
2 1 1 211 0 0 0.27411 0.124659 0.135471 0.35848 0.1395 -0.250851 1.75292 5.67957 
3 0 1 2112 0 0 -0.0473903 -0.374384 0.411899 1.09309 0.939 -0.250851 1.75292 5.67957 
3 1 1 0 0 0 0  1.48194 0.146741 0.779375
1 -1 1 11 0 0 0.179293 -0.247988 1.38727 1.42062 0.0005 -1.04285 -0.668276 6.30745 
2 1 1 211 0 0 0.0935216 0.359622 -0.0605041 0.401516 0.1395 -1.04285 -0.668276 6.30745 
3 0 1 2112 0 0 -0.272814 -0.111634 0.87323 1.31613 0.939 -1.04285 -0.668276 6.30745 
3 1 1 0 0 0 0  1.26208 0.527929 0.661012
1 -1 1 11 0 0 -0.519259 0.292029 1.419 1.53899 0.0005 -0.378675 -1.72521 4.04902 
2 1 1 211 0 0 -0.0578263 0.075846 -0.0430432 0.174439 0.1395 -0.378675 -1.72521 4.04902 
3 0 1 2112 0 0 0.577085 -0.367875 0.824039 1.42485 0.939 -0.378675 -1.72521 4.04902 
3 1 1 0 0 0 0  1.19747 0.552611 0.589478
1 -1 1 11 0 0 -0.533428 -0.322835 1.48493 1.61052 0.0005 -2.3196 0.717534 5.38637 
2 1 1 211 0 0 0.0365175 -0.0770106 0.254061 0.302144 0.1395 -2.3196 0.717534 5.38637 
3 0 1 2112 0 0 0.496911 0.399846 0.461011 1.22561 0.939 -2.3196 0.717534 5.38637 
3 1 1 0 0 0 0  1.56772 1.13621 1.44607
1 -1 1 11 0 0 0.103021 0.55864 0.495697 0.753928 0.0005 -0.672756 -2.01491 4.57316 
2 1 1 211 0 0 -0.23558 -0.574515 1.06305 1.239 0.1395 -0.672756 -2.01491 4.57316 
3 0 1 2112 0 0 0.132559 0.0158751 0.64125 1.14534 0.939 -0.672756 -2.01491 4.57316 
3 1 1 0 0 0 0  1.1449 0.255879 0.36573
1 -1 1 11 0 0 0.455003 -0.054141 1.77612 1.83427 0.0005 2.66083 1.28109 8.81289 
2 1 1 211 0 0 -0.116727 0.12143 0.153568 0.267271 0.1395 2.66083 1.28109 8.81289 
3 0 1 2112 0 0 -0.338276 -0.0672894 0.270317 1.03673 0.939 2.66083 1.28109 8.81289 
3 1 1 0 0 0 0  1.40827 0.317168 0.756726
1 -1 1 11 0 0 -0.396657 -0.213402 1.37119 1.44327 0.0005 -0.0977207 -0.03851 3.0887 
2 1 1 211 0 0 0.159779 0.238842 0.628772 0.705272 0.1395 -0.0977207 -0.03851 3.0887 
3 0 1 2112 0 0 0.236877 -0.0254399 0.200037 0.989725 0.939 -0.0977207 -0.03851 3.0887 
3 1 1 0 0 0 0  1.18928 0.163052 0.371468
1 -1 1 11 0 0 0.146539 -0.335669 1.79147 1.82853 0.0005 -1.48032 0.980419 1.28666 
2 1 1 211 0 0 -0.165711 0.200065 0.0982283 0.310829 0.1395 -1.48032 0.980419 1.28666 
3 0 1 2112 0 0 0.0191717 0.135604 0.310297 0.998911 0.939 -1.48032 0.980419 1.28666 
3 1 1 0 0 0 0  1.40258 0.151558 0.659958
1 -1 1 11 0 0 -0.322397 -0.0310968 1.5056 1.54004 0.0005 -1.76261 -2.34174 6.56759 
2 1 1 211 0 0 -0.0183551 -0.287116 -0.0334963 0.321518 0.1395 -1.76261 -2.34174 6.56759 
3 0 1 2112 0 0 0.340753 0.318212 0.727899 1.27671 0.939 -1.76261 -2.34174 6.56759 
3 1 1 0 0 0 0  1.27949 0.467734 0.652512
1 -1 1 11 0 0 0.467455 -0.314947 1.44118 1.54749 0.0005 1.61277 -0.951365 1.11463 
2 1 1 211 0 0 -0.361124 0.12546 0.0889127 0.416576 0.1395 1.61277 -0.951365 1.11463 
3 0 1 2112 0 0 -0.106331 0.189487 0.669903 1.17421 0.939 1.61277 -0.951365 1.11463 
3 1 1 0 0 0 0  1.35592 1.08343 1.08795
1 -1 1 11 0 0 0.334357 -0.612555 0.865817 1.11205 0.0005 -0.501114 -0.198815 9.4865 
2 1 1 211 0 0 0.183802 0.0615391 0.516341 0.56891 0.1395 -0.501114 -0.198815 9.4865 
3 0 1 2112 0 0 -0.518159 0.551016 0.817842 1.45731 0.939 -0.501114 -0.198815 9.4865 
3 1 1 0 0 0 0  1.28569 0.149597 0.491458
1 -1 1 11 0 0 -0.338723 0.0170171 1.67454 1.70854 0.0005 -1.82797 -0.754929 8.74394 
2 1 1 211 0 0 -0.103503 0.115412 0.28916 0.356547 0.1395 -1.82797 -0.754929 8.74394 
3 0 1 2112 0 0 0.442225 -0.132429 0.236297 1.07318 0.939 -1.82797 -0.754929 8.74394 
3 1 1 0 0 0 0  1.12169 0.387124 0.407641
1 -1 1 11 0 0 -0.552594 -0.0478829 1.70438 1.79236 0.0005 -0.5645 -1.10782 5.48174 
2 1 1 211 0 0 0.0818986 -0.0978101 0.0975175 0.212753 0.1395 -0.5645 -1.10782 5.48174 
3 0 1 2112 0 0 0.470695 0.145693 0.398106 1.13316 0.939 -0.5645 -1.10782 5.48174 
3 1 1 0 0 0 0  1.35984 0.188774 0.616868
1 -1 1 11 0 0 -0.23415 -0.281382 1.54023 1.58313 0.0005 1.56975 2.04686 2.83043 
2 1 1 211 0 0 0.131465 0.406794 0.150644 0.474276 0.1395 1.56975 2.04686 2.83043 
3 0 1 2112 0 0 0.102685 -0.125412 0.509126 1.08086 0.939 1.56975 2.04686 2.83043 
3 1 1 0 0 0 0  1.15878 0.163713 0.333662
1 -1 1 11 0 0 -0.115482 0.352368 1.82913 1.86634 0.0005 -1.26765 0.428791 2.31247 
2 1 1 211 0 0 -0.0933157 -0.0732663 -0.0422397 0.187989 0.1395 -1.26765 0.428791 2.31247 
3 0 1 2112 0 0 0.208798 -0.279102 0.413109 1.08395 0.939 -1.26765 0.428791 2.31247 
3 1 1 0 0 0 0  1.66745 0.121548 1.0773
1 -1 1 11 0 0 -0.239332 0.0631283 1.09508 1.1227 0.0005 1.78851 1.00846 5.13057 
2 1 1 211 0 0 0.0724576 0.472138 0.0575921 0.50096 0.1395 1.78851 1.00846 5.13057 
3 0 1 2112 0 0 0.166875 -0.535267 1.04733 1.51461 0.939 1.78851 1.00846 5.13057 
3 1 1 0 0 0 0  1.30537 0.227081 0.559926
1 -1 1 11 0 0 -0.288645 -0.288629 1.58846 1.64007 0.0005 0.976276 -0.309113 5.47788 
2 1 1 211 0 0 -0.0203131 -0.0118379 -0.156052 0.210677 0.1395 0.976276 -0.309113 5.47788 
3 0 1 2112 0 0 0.308959 0.300467 0.767588 1.28752 0.939 0.976276 -0.309113 5.47788 
3 1 1 0 0 0 0  1.47094 0.314846 0.851641
1 -1 1 11 0 0 -0.394506 -0.179474 1.2768 1.34836 0.0005 -0.451788 2.16849 0.99983 
2 1 1 211 0 0 0.539429 0.0163085 0.234708 0.604828 0.1395 -0.451788 2.16849 0.99983 
3 0 1 2112 0 0 -0.144923 0.163166 0.688489 1.18508 0.939 -0.451788 2.16849 0.99983 
3 1 1 0 0 0 0  1.19467 0.288061 0.444938
1 -1 1 11 0 0 -0.474545 -0.0179774 1.68959 1.75506 0.0005 0.698986 1.15062 6.46443 
2 1 1 211 0 0 0.28779 -0.00497911 0.0645292 0.326331 0.1395 0.698986 1.15062 6.46443 
3 0 1 2112 0 0 0.186755 0.0229566 0.445877 1.05688 0.939 0.698986 1.15062 6.46443 
3 1 1 0 0 0 0  1.29136 0.133505 0.490666
1 -1 1 11 0 0 0.0331099 -0.318924 1.67899 1.70933 0.0005 -0.509343 -2.59477 6.91444 
2 1 1 211 0 0 -0.103866 -0.100123 0.320876 0.378489 0.1395 -0.509343 -2.59477 6.91444 
3 0 1 2112 0 0 0.0707558 0.419047 0.200132 1.05045 0.939 -0.509343 -2.59477 6.91444 
3 1 1 0 0 0 0  1.49132 0.153867 0.798031
1 -1 1 11 0 0 -0.283517 -0.128249 1.367 1.40197 0.0005 0.0631992 0.0123717 2.03199 
2 1 1 211 0 0 -0.158284 -0.308977 0.0840089 0.383481 0.1395 0.0631992 0.0123717 2.03199 
3 0 1 2112 0 0 0.441801 0.437226 0.748992 1.35282 0.939 0.0631992 0.0123717 2.03199 
3 1 1 0 0 0 0  1.15658 0.247679 0.375687
1 -1 1 11 0 0 -0.332986 -0.302217 1.76802 1.82431 0.0005 -1.42548 -2.04845 6.88851 
2 1 1 211 0 0 0.0120309 0.156834 -0.0241969 0.211676 0.1395 -1.42548 -2.04845 6.88851 
3 0 1 2112 0 0 0.320955 0.145384 0.456174 1.10228 0.939 -1.42548 -2.04845 6.88851 
3 1 1 0 0 0 0  1.27781 0.123145 0.466597
1 -1 1 11 0 0 0.181517 -0.251587 1.70542 1.7334 0.0005 -0.974933 -0.390612 0.174083 
2 1 1 211 0 0 0.0623409 0.295294 0.206363 0.391344 0.1395 -0.974933 -0.390612 0.174083 
3 0 1 2112 0 0 -0.243858 -0.0437071 0.288221 1.01352 0.939 -0.974933 -0.390612 0.174083 
3 1 1 0 0 0 0  1.14696 0.253037 0.366743
1 -1 1 11 0 0 -0.172298 0.421737 1.77575 1.83326 0.0005 -1.88872 0.343838 0.841135 
2 1 1 211 0 0 0.16675 -0.0562177 0.0540013 0.231002 0.1395 -1.88872 0.343838 0.841135 
3 0 1 2112 0 0 0.00554769 -0.365519 0.37025 1.07401 0.939 -1.88872 0.343838 0.841135 
3 1 1 0 0 0 0  1.16604 0.101304 0.309401
1 -1 1 11 0 0 0.292915 -0.0269675 1.86758 1.8906 0.0005 -0.922232 0.516443 2.47083 
2 1 1 211 0 0 -0.0362741 -0.153887 0.0783131 0.224966 0.1395 -0.922232 0.516443 2.47083 
3 0 1 2112 0 0 -0.256641 0.180855 0.254112 1.02271 0.939 -0.922232 0.516443 2.47083 
3 1 1 0 0 0 0  1.26002 1.59878 1.2289
1 -1 1 11 0 0 -0.317788 0.687533 0.607744 0.971104 0.0005 0.0954216 2.31534 2.52316 
2 1 1 211 0 0 0.00553602 -0.0337682 -0.0400864 0.14919 0.1395 0.0954216 2.31534 2.52316 
3 0 1 2112 0 0 0.312252 -0.653764 1.63234 2.01798 0.939 0.0954216 2.31534 2.52316 
3 1 1 0 0 0 0  1.13921 0.11975 0.286264
1 -1 1 11 0 0 0.23741 -0.216942 1.88652 1.91374 0.0005 0.1459 1.60303 2.6738 
2 1 1 211 0 0 -0.111688 0.120179 -0.0167991 0.216054 0.1395 0.1459 1.60303 2.6738 
3 0 1 2112 0 0 -0.125722 0.0967638 0.330279 1.00848 0.939 0.1459 1.60303 2.6738 
3 1 1 0 0 0 0  1.25548 0.547054 0.66235
1 -1 1 11 0 0 0.256552 -0.548704 1.41332 1.53765 0.0005 0.306383 0.859043 5.32441 
2 1 1 211 0 0 -0.28748 0.220606 0.137238 0.411856 0.1395 0.306383 0.859043 5.32441 
3 0 1 2112 0 0 0.0309277 0.328098 0.649443 1.18877 0.939 0.306383 0.859043 5.32441 
3 1 1 0 0 0 0  1.37869 0.313419 0.710797
1 -1 1 11 0 0 -0.125031 0.43755 1.41797 1.4892 0.0005 -2.95674 0.289709 6.22123 
2 1 1 211 0 0 0.156907 0.0205823 -0.141343 0.253971 0.1395 -2.95674 0.289709 6.22123 
3 0 1 2112 0 0 -0.0318762 -0.458132 0.923371 1.3951 0.939 -2.95674 0.289709 6.22123 
3 1 1 0 0 0 0  1.22234 0.120533 0.391297
1 -1 1 11 0 0 -0.229036 0.214211 1.78131 1.8087 0.0005 0.545523 1.41295 2.36639 
2 1 1 211 0 0 0.144532 -0.235824 0.171554 0.354137 0.1395 0.545523 1.41295 2.36639 
3 0 1 2112 0 0 0.0845045 0.0216133 0.247138 0.975432 0.939 0.545523 1.41295 2.36639 
3 1 1 0 0 0 0  1.47234 0.149608 0.765784
1 -1 1 11 0 0 -0.219876 -0.219158 1.40021 1.43422 0.0005 0.366719 0.84227 2.27672 
2 1 1 211 0 0 0.258048 0.306177 0.606635 0.740147 0.1395 0.366719 0.84227 2.27672 
3 0 1 2112 0 0 -0.0381718 -0.0870184 0.193151 0.963909 0.939 0.366719 0.84227 2.27672 
3 1 1 0 0 0 0  1.19603 0.179933 0.389051
1 -1 1 11 0 0 0.317617 -0.213449 1.77005 1.81095 0.0005 -0.400037 0.0600029 2.38182 
2 1 1 211 0 0 -0.0668888 -0.15196 0.0776003 0.230364 0.1395 -0.400037 0.0600029 2.38182 
3 0 1 2112 0 0 -0.250728 0.36541 0.352345 1.09696 0.939 -0.400037 0.0600029 2.38182 
3 1 1 0 0 0 0  1.43725 0.143927 0.708359
1 -1 1 11 0 0 0.309519 -0.0267023 1.45893 1.49164 0.0005 -1.61958 0.224632 7.51209 
2 1 1 211 0 0 -0.363621 0.252794 0.422143 0.627543 0.1395 -1.61958 0.224632 7.51209 
3 0 1 2112 0 0 0.0541015 -0.226092 0.318926 1.01909 0.939 -1.61958 0.224632 7.51209 
3 1 1 0 0 0 0  1.23794 0.310131 0.512784
1 -1 1 11 0 0 -0.0498341 -0.479993 1.61673 1.68722 0.0005 0.8694 2.44096 2.41173 
2 1 1 211 0 0 0.203901 0.15849 0.268912 0.398106 0.1395 0.8694 2.44096 2.41173 
3 0 1 2112 0 0 -0.154067 0.321503 0.314356 1.05295 0.939 0.8694 2.44096 2.41173 
3 1 1 0 0 0 0  1.14267 0.429315 0.455441
1 -1 1 11 0 0 0.0425767 0.573677 1.64699 1.74456 0.0005 1.12711 0.874772 2.4442 
2 1 1 211 0 0 -0.0739181 -0.00839631 -0.0141888 0.158794 0.1395 1.12711 0.874772 2.4442 
3 0 1 2112 0 0 0.0313414 -0.565281 0.567201 1.23492 0.939 1.12711 0.874772 2.4442 
3 1 1 0 0 0 0  1.13595 0.129246 0.287376
1 -1 1 11 0 0 -0.0866679 -0.322474 1.88325 1.91262 0.0005 -0.103182 -0.248237 9.01269 
2 1 1 211 0 0 0.123287 0.092957 0.111948 0.236332 0.1395 -0.103182 -0.248237 9.01269 
3 0 1 2112 0 0 -0.036619 0.229517 0.204802 0.989316 0.939 -0.103182 -0.248237 9.01269 
3 1 1 0 0 0 0  1.17359 0.1025 0.319452
1 -1 1 11 0 0 0.292683 -0.0375598 1.85725 1.88055 0.0005 -0.175776 2.60908 1.44959 
2 1 1 211 0 0 0.0816872 -0.0815595 -0.00614474 0.181225 0.1395 -0.175776 2.60908 1.44959 
3 0 1 2112 0 0 -0.37437 0.119119 0.348892 1.0765 0.939 -0.175776 2.60908 1.44959 
3 1 1 0 0 0 0  1.25247 0.735461 0.758728
1 -1 1 11 0 0 0.530698 0.415016 1.27412 1.44127 0.0005 -1.20929 1.05146 1.27314 
2 1 1 211 0 0 -0.0560758 0.0205726 -0.0849708 0.173976 0.1395 -1.20929 1.05146 1.27314 
3 0 1 2112 0 0 -0.474622 -0.435589 1.01085 1.52302 0.939 -1.20929 1.05146 1.27314 
3 1 1 0 0 0 0  1.17636 0.210625 0.38054
1 -1 1 11 0 0 -0.281031 -0.304833 1.77159 1.81946 0.0005 -0.192676 0.0797179 9.91955 
2 1 1 211 0 0 0.0962863 -0.075858 -0.0348756 0.189002 0.1395 -0.192676 0.0797179 9.91955 
3 0 1 2112 0 0 0.184744 0.380691 0.463285 1.12981 0.939 -0.192676 0.0797179 9.91955 
3 1 1 0 0 0 0  1.18786 0.108911 0.340819
1 -1 1 11 0 0 0.296036 0.0615566 1.83443 1.85918 0.0005 -0.189563 1.91764 6.20747 
2 1 1 211 0 0 -0.111966 0.160729 0.0409591 0.243983 0.1395 -0.189563 1.91764 6.20747 
3 0 1 2112 0 0 -0.18407 -0.222286 0.324613 1.03511 0.939 -0.189563 1.91764 6.20747 
3 1 1 0 0 0 0  1.25867 0.354449 0.56398
1 -1 1 11 0 0 -0.140565 -0.487172 1.55546 1.63602 0.0005 0.309995 0.175491 4.37603 
2 1 1 211 0 0 0.0687715 0.299107 0.374989 0.504273 0.1395 0.309995 0.175491 4.37603 
3 0 1 2112 0 0 0.071793 0.188065 0.269547 0.997979 0.939 0.309995 0.175491 4.37603 
3 1 1 0 0 0 0  1.24263 0.118883 0.417069
1 -1 1 11 0 0 -0.0906669 -0.295626 1.75591 1.78293 0.0005 0.171737 1.2206 7.10911 
2 1 1 211 0 0 -0.0719793 -0.110465 0.225438 0.296117 0.1395 0.171737 1.2206 7.10911 
3 0 1 2112 0 0 0.162646 0.406091 0.21865 1.05922 0.939 0.171737 1.2206 7.10911 
3 1 1 0 0 0 0  1.33542 0.108077 0.538797
1 -1 1 11 0 0 -0.0336008 0.282622 1.63664 1.6612 0.0005 -1.11784 -1.52021 9.68321 
2 1 1 211 0 0 -0.302625 -0.0914574 0.191559 0.395121 0.1395 -1.11784 -1.52021 9.68321 
3 0 1 2112 0 0 0.336225 -0.191165 0.371801 1.08195 0.939 -1.11784 -1.52021 9.68321 
3 1 1 0 0 0 0  1.20303 0.285381 0.454194
1 -1 1 11 0 0 -0.438683 -0.172666 1.68095 1.74581 0.0005 0.296697 2.39864 7.99711 
2 1 1 211 0 0 0.0108627 -0.149747 0.0368174 0.208272 0.1395 0.296697 2.39864 7.99711 
3 0 1 2112 0 0 0.427821 0.322413 0.482236 1.18419 0.939 0.296697 2.39864 7.99711 
3 1 1 0 0 0 0  1.17741 0.147345 0.348138
1 -1 1 11 0 0 -0.258624 0.236686 1.81837 1.85186 0.0005 -0.00652004 -0.0229358 8.50152 
