3	1	1	0	0	11	2.2	2212	0	0.80382	
2	0	1	211	0	0	-0.509202	0.238628	0.479845	0.752304	0.13957	-0.755072	2.21607	-0.199852	
3	0	1	11	0	0	0.159884	-0.297864	0.586698	0.677126	0.000511	-0.755072	2.21607	-0.199852	
4	0	1	22	0	0	0.00774504	-0.00974498	0.526962	0.527109	0	-0.755072	2.21607	-0.199852	
4	1	1	0	0	11	2.2	2212	0	0.262419	
1	0	1	2112	0	0	-0.666954	-0.204632	1.05651	1.57661	0.93957	0.98185	0.964191	-1.10928	
2	0	1	211	0	0	0.969367	-0.043728	0.810984	1.27231	0.13957	0.98185	0.964191	-1.10928	
3	0	1	11	0	0	-0.261251	0.214555	0.586698	0.677126	0.000511	0.98185	0.964191	-1.10928	
4	0	1	22	0	0	0.232144	-0.0159072	0.397727	0.460793	0	0.98185	0.964191	-1.10928	
3	1	1	0	0	11	2.2	2212	0	0.798345	
1	0	1	2112	0	0	-0.147111	0.640522	0.838564	1.42053	0.93957	1.02554	0.273397	-4.50128	
2	0	1	211	0	0	-0.165658	-0.687605	0.830642	1.09986	0.13957	1.02554	0.273397	-4.50128	
3	0	1	11	0	0	0.312768	0.0470828	0.530794	0.617886	0.000511	1.02554	0.273397	-4.50128	
4	1	1	0	0	11	2.2	2212	0	0.363406	
1	0	1	2112	0	0	0.389584	-0.431269	0.82168	1.37685	0.93957	0.636588	-1.6527	-4.15017	
2	0	1	211	0	0	-0.151391	0.605557	0.735933	0.975036	0.13957	0.636588	-1.6527	-4.15017	
3	0	1	11	0	0	-0.255257	-0.186774	0.530794	0.617886	0.000511	0.636588	-1.6527	-4.15017	
4	0	1	22	0	0	0.00107586	-0.00106459	0.263127	0.263131	0	0.636588	-1.6527	-4.15017	
4	1	1	0	0	11	2.2	2212	0	0.27144	
1	0	1	2112	0	0	0.702108	-0.25606	0.862656	1.47834	0.93957	0.628025	1.55653	-4.85084	
2	0	1	211	0	0	-0.568038	0.570792	0.94274	1.24768	0.13957	0.628025	1.55653	-4.85084	
3	0	1	11	0	0	-0.123956	-0.290991	0.530794	0.617886	0.000511	0.628025	1.55653	-4.85084	
4	0	1	22	0	0	-0.0920319	-0.0741199	0.204023	0.235773	0	0.628025	1.55653	-4.85084	
3	1	1	0	0	11	2.2	2212	0	0.812037	
1	0	1	2112	0	0	0.530809	0.461873	0.798769	1.41983	0.93957	-0.713358	-0.764075	-6.84638	
2	0	1	211	0	0	-0.656278	-0.310183	0.816154	1.10114	0.13957	-0.713358	-0.764075	-6.84638	
3	0	1	11	0	0	0.125469	-0.15169	0.585077	0.617307	0.000511	-0.713358	-0.764075	-6.84638	
4	1	1	0	0	11	2.2	2212	0	0.786976	
1	0	1	2112	0	0	0.218302	0.658762	0.796387	1.41374	0.93957	-0.735372	-0.0964421	-2.15879	
2	0	1	211	0	0	-0.401936	-0.592459	0.805256	1.0865	0.13957	-0.735372	-0.0964421	-2.15879	
3	0	1	11	0	0	0.185157	-0.0668523	0.585077	0.617307	0.000511	-0.735372	-0.0964421	-2.15879	
4	0	1	22	0	0	0.000139922	-5.36891e-05	0.0335203	0.0335206	0	-0.735372	-0.0964421	-2.15879	
4	1	1	0	0	11	2.2	2212	0	0.402143	
1	0	1	2112	0	0	-0.207265	-0.750398	0.818715	1.4694	0.93957	0.832771	-0.18412	-3.92563	
2	0	1	211	0	0	0.408476	0.691608	0.900938	1.21505	0.13957	0.832771	-0.18412	-3.92563	
3	0	1	11	0	0	-0.188956	0.0552093	0.585077	0.617307	0.000511	0.832771	-0.18412	-3.92563	
4	0	1	22	0	0	-0.0812381	0.0210412	0.220333	0.235773	0	0.832771	-0.18412	-3.92563	
3	1	1	0	0	11	2.2	2212	0	0.812037	
1	0	1	2112	0	0	-0.641627	-0.28879	0.798769	1.41983	0.93957	1.75079	-0.991277	-2.16424	
2	0	1	211	0	0	0.717912	0.107315	0.816154	1.10114	0.13957	1.75079	-0.991277	-2.16424	
3	0	1	11	0	0	-0.0762853	0.181474	0.585077	0.617307	0.000511	1.75079	-0.991277	-2.16424	
4	1	1	0	0	11	2.2	2212	0	0.786976	
1	0	1	2112	0	0	-0.653851	-6.19492e-05	0.786945	1.3891	0.93957	0.79591	-1.95683	0.350427	
2	0	1	211	0	0	0.647581	-0.188387	0.759865	1.02554	0.13957	0.79591	-1.95683	0.350427	
3	0	1	11	0	0	0.00654567	0.196747	0.585077	0.617307	0.000511	0.79591	-1.95683	0.350427	
4	0	1	22	0	0	-0.000113294	1.64422e-05	0.168996	0.168997	0	0.79591	-1.95683	0.350427	
4	1	1	0	0	11	2.2	2212	0	0.402143	
1	0	1	2112	0	0	-0.801172	0.103724	0.827187	1.48985	0.93957	-2.32818	-0.637788	-6.51449	
2	0	1	211	0	0	0.77118	-0.316331	0.934216	1.25977	0.13957	-2.32818	-0.637788	-6.51449	
3	0	1	11	0	0	0.0274978	0.194926	0.585077	0.617307	0.000511	-2.32818	-0.637788	-6.51449	
4	0	1	22	0	0	0.0743568	-0.0677683	0.318377	0.333894	0	-2.32818	-0.637788	-6.51449	
3	1	1	0	0	11	2.2	2212	0	0.812037	
1	0	1	2112	0	0	-0.394988	0.582296	0.798769	1.41983	0.93957	-0.116752	-1.25142	1.51391	
2	0	1	211	0	0	0.229365	-0.688699	0.816154	1.10114	0.13957	-0.116752	-1.25142	1.51391	
3	0	1	11	0	0	0.165623	0.106402	0.585077	0.617307	0.000511	-0.116752	-1.25142	1.51391	
4	1	1	0	0	11	2.2	2212	0	0.786976	
1	0	1	2112	0	0	0.0749725	-0.649538	0.786945	1.3891	0.93957	2.38044	0.574639	-6.72439	
2	0	1	211	0	0	0.112954	0.664901	0.759865	1.02554	0.13957	2.38044	0.574639	-6.72439	
3	0	1	11	0	0	-0.196202	-0.0160386	0.585077	0.617307	0.000511	2.38044	0.574639	-6.72439	
4	0	1	22	0	0	0.00248069	-0.00240243	0.168961	0.168997	0	2.38044	0.574639	-6.72439	
4	1	1	0	0	11	2.2	2212	0	0.402143	
1	0	1	2112	0	0	0.0887333	0.82211	0.832861	1.50339	0.93957	1.65387	0.55139	-2.07521	
2	0	1	211	0	0	-0.305279	-0.796685	0.955787	1.28876	0.13957	1.65387	0.55139	-2.07521	
3	0	1	11	0	0	0.195513	-0.0229549	0.585077	0.617307	0.000511	1.65387	0.55139	-2.07521	
4	0	1	22	0	0	-0.0783801	-0.106344	0.376699	0.399192	0	1.65387	0.55139	-2.07521	
3	1	1	0	0	11	2.2	2212	0	0.812037	
1	0	1	2112	0	0	-0.695166	0.108758	0.798769	1.41983	0.93957	-0.229495	0.697583	-5.21871	
2	0	1	211	0	0	0.659888	-0.302427	0.816154	1.10114	0.13957	-0.229495	0.697583	-5.21871	
3	0	1	11	0	0	0.0352783	0.193669	0.585077	0.617307	0.000511	-0.229495	0.697583	-5.21871	
4	1	1	0	0	11	2.2	2212	0	0.786976	
1	0	1	2112	0	0	0.309711	-0.576856	0.787145	1.38963	0.93957	0.326037	1.37462	-2.456	
2	0	1	211	0	0	-0.140587	0.660551	0.760869	1.02689	0.13957	0.326037	1.37462	-2.456	
3	0	1	11	0	0	-0.176434	-0.0873122	0.585077	0.617307	0.000511	0.326037	1.37462	-2.456	
4	0	1	22	0	0	-0.00317446	0.00105707	0.166037	0.166071	0	0.326037	1.37462	-2.456	
4	1	1	0	0	11	2.2	2212	0	0.402143	
1	0	1	2112	0	0	0.790773	0.0274796	0.822352	1.47822	0.93957	2.36666	-0.45235	-0.752543	
2	0	1	211	0	0	-0.79532	0.1843	0.915392	1.23447	0.13957	2.36666	-0.45235	-0.752543	
3	0	1	11	0	0	0.00422515	-0.196811	0.585077	0.617307	0.000511	2.36666	-0.45235	-0.752543	
4	0	1	22	0	0	-0.0820407	-0.0156644	0.265158	0.278001	0	2.36666	-0.45235	-0.752543	
3	1	1	0	0	11	2.2	2212	0	0.812037	
1	0	1	2112	0	0	-0.687725	-0.148725	0.798769	1.41983	0.93957	-1.86127	1.41813	-5.32079	
2	0	1	211	0	0	0.724513	-0.0446637	0.816154	1.10114	0.13957	-1.86127	1.41813	-5.32079	
3	0	1	11	0	0	-0.0367885	0.193388	0.585077	0.617307	0.000511	-1.86127	1.41813	-5.32079	
4	1	1	0	0	11	2.2	2212	0	0.786976	
1	0	1	2112	0	0	0.324125	0.568882	0.787145	1.38963	0.93957	2.36097	0.0237656	-6.16396	
2	0	1	211	0	0	-0.48489	-0.470078	0.760869	1.02689	0.13957	2.36097	0.0237656	-6.16396	
3	0	1	11	0	0	0.167714	-0.103074	0.585077	0.617307	0.000511	2.36097	0.0237656	-6.16396	
4	0	1	22	0	0	-0.00335676	-0.000904543	0.166035	0.166071	0	2.36097	0.0237656	-6.16396	
4	1	1	0	0	11	2.2	2212	0	0.402143	
1	0	1	2112	0	0	0.520549	-0.595908	0.822352	1.47822	0.93957	2.00621	-1.31149	0.194236	
2	0	1	211	0	0	-0.359181	0.733136	0.915392	1.23447	0.13957	2.00621	-1.31149	0.194236	
3	0	1	11	0	0	-0.149962	-0.127529	0.585077	0.617307	0.000511	2.00621	-1.31149	0.194236	
4	0	1	22	0	0	0.0575529	-0.050643	0.267222	0.278001	0	2.00621	-1.31149	0.194236	
3	1	1	0	0	11	2.2	2212	0	0.812037	
1	0	1	2112	0	0	-0.634711	-0.303689	0.798769	1.41983	0.93957	0.0371679	0.333565	-0.689609	
2	0	1	211	0	0	0.715212	0.124044	0.816154	1.10114	0.13957	0.0371679	0.333565	-0.689609	
3	0	1	11	0	0	-0.0805006	0.179644	0.585077	0.617307	0.000511	0.0371679	0.333565	-0.689609	
4	1	1	0	0	11	2.2	2212	0	0.786976	
1	0	1	2112	0	0	-0.58146	0.300979	0.787145	1.38963	0.93957	1.8389	-0.283734	-5.57959	
2	0	1	211	0	0	0.489203	-0.465589	0.760869	1.02689	0.13957	1.8389	-0.283734	-5.57959	
3	0	1	11	0	0	0.0962446	0.171724	0.585077	0.617307	0.000511	1.8389	-0.283734	-5.57959	
4	0	1	22	0	0	1.158e-05	1.00036e-06	0.166071	0.166071	0	1.8389	-0.283734	-5.57959	
4	1	1	0	0	11	2.2	2212	0	0.402143	
1	0	1	2112	0	0	-0.488323	-0.62259	0.822352	1.47822	0.93957	-1.74568	1.57205	0.914494	
2	0	1	211	0	0	0.653249	0.489659	0.915392	1.23447	0.13957	-1.74568	1.57205	0.914494	
3	0	1	11	0	0	-0.153269	0.123535	0.585077	0.617307	0.000511	-1.74568	1.57205	0.914494	
4	0	1	22	0	0	0.0889045	-0.0465689	0.259253	0.278001	0	-1.74568	1.57205	0.914494	
3	1	1	0	0	11	2.2	2212	0	-nan	
1	0	1	2112	0	0	-0.251293	-0.67287	0.692578	1.37053	0.93957	-1.02284	1.45652	-3.26444	
2	0	1	211	0	0	0.411252	0.59679	1.11457	1.3368	0.13957	-1.02284	1.45652	-3.26444	
3	0	1	11	0	0	-0.159959	0.07608	0.392852	0.430939	0.000511	-1.02284	1.45652	-3.26444	
4	1	1	0	0	11	2.2	2212	0	inf	
1	0	1	2112	0	0	-0.254544	-0.625154	0.690596	1.34734	0.93957	-0.450275	-0.0411012	-1.3431	
2	0	1	211	0	0	0.4058	0.5466	1.04827	1.25769	0.13957	-0.450275	-0.0411012	-1.3431	
3	0	1	11	0	0	-0.157195	0.0816384	0.392852	0.430939	0.000511	-0.450275	-0.0411012	-1.3431	
4	0	1	22	0	0	-0.000293988	-0.00147072	0.166064	0.166071	0	-0.450275	-0.0411012	-1.3431	
4	1	1	0	0	11	2.2	2212	0	inf	
1	0	1	2112	0	0	-0.629952	0.497409	0.699179	1.41982	0.93957	0.718176	-0.632655	-4.42158	
2	0	1	211	0	0	0.500722	-0.63732	1.24397	1.49125	0.13957	0.718176	-0.632655	-4.42158	
3	0	1	11	0	0	0.120184	0.130118	0.392852	0.430939	0.000511	0.718176	-0.632655	-4.42158	
4	0	1	22	0	0	-0.0342222	-0.0982345	0.257805	0.278001	0	0.718176	-0.632655	-4.42158	
3	1	1	0	0	11	2.2	2212	0	-nan	
1	0	1	2112	0	0	0.225541	0.788764	0.899857	1.53804	0.93957	0.0469832	0.451679	-0.741092	
2	0	1	211	0	0	-0.318298	-0.747344	1.0872	1.3643	0.13957	0.0469832	0.451679	-0.741092	
3	0	1	11	0	0	0.0927562	-0.041419	0.212943	0.235933	0.000511	0.0469832	0.451679	-0.741092	
4	1	1	0	0	11	2.2	2212	0	inf	
1	0	1	2112	0	0	-0.667648	-0.397741	0.887481	1.5081	0.93957	-2.03249	-1.32097	-4.97588	
2	0	1	211	0	0	0.70525	0.307171	1.03074	1.29369	0.13957	-2.03249	-1.32097	-4.97588	
3	0	1	11	0	0	-0.0389512	0.0938193	0.212943	0.235933	0.000511	-2.03249	-1.32097	-4.97588	
4	0	1	22	0	0	0.00106575	-0.000955759	0.166065	0.166071	0	-2.03249	-1.32097	-4.97588	
4	1	1	0	0	11	2.2	2212	0	inf	
1	0	1	2112	0	0	0.381559	0.874347	0.943041	1.63774	0.93957	1.25298	-0.0575418	-5.84062	
2	0	1	211	0	0	-0.477813	-0.815675	1.26195	1.58292	0.13957	1.25298	-0.0575418	-5.84062	
3	0	1	11	0	0	0.0867397	-0.0528724	0.212943	0.235933	0.000511	1.25298	-0.0575418	-5.84062	
4	0	1	22	0	0	-0.0151944	-0.175464	0.41208	0.448139	0	1.25298	-0.0575418	-5.84062	
3	1	1	0	0	11	2.2	2212	0	-nan	
1	0	1	2112	0	0	-0.776819	-0.111035	0.700151	1.41024	0.93957	-0.227072	0.182783	1.29083	
2	0	1	211	0	0	0.734964	0.0118465	1.26541	1.47006	0.13957	-0.227072	0.182783	1.29083	
3	0	1	11	0	0	0.0418545	0.0991872	0.234435	0.257973	0.000511	-0.227072	0.182783	1.29083	
4	1	1	0	0	11	2.2	2212	0	inf	
1	0	1	2112	0	0	0.273415	-0.689062	0.698167	1.38556	0.93957	1.12651	-0.877799	-7.25274	
2	0	1	211	0	0	-0.171148	0.671936	1.19498	1.38861	0.13957	1.12651	-0.877799	-7.25274	
3	0	1	11	0	0	-0.106178	0.0177812	0.234435	0.257973	0.000511	1.12651	-0.877799	-7.25274	
4	0	1	22	0	0	-0.000814953	-0.00210552	0.174774	0.174788	0	1.12651	-0.877799	-7.25274	
4	1	1	0	0	11	2.2	2212	0	inf	
1	0	1	2112	0	0	0.335671	-1.02661	0.735068	1.60926	0.93957	-1.03965	-1.93458	-1.8928	
2	0	1	211	0	0	-0.202954	0.99762	1.74517	2.02522	0.13957	-1.03965	-1.93458	-1.8928	
3	0	1	11	0	0	-0.105176	0.0229761	0.234435	0.257973	0.000511	-1.03965	-1.93458	-1.8928	
4	0	1	22	0	0	-0.416419	-0.0647135	1.06938	1.14942	0	-1.03965	-1.93458	-1.8928	
3	1	1	0	0	11	2.2	2212	0	-nan	
1	0	1	2112	0	0	-0.0784234	0.780786	0.700151	1.41024	0.93957	-0.631342	-0.958242	-2.23124	
2	0	1	211	0	0	-0.018926	-0.734816	1.26541	1.47006	0.13957	-0.631342	-0.958242	-2.23124	
3	0	1	11	0	0	0.0973484	-0.0459693	0.234435	0.257973	0.000511	-0.631342	-0.958242	-2.23124	
4	1	1	0	0	11	2.2	2212	0	inf	
1	0	1	2112	0	0	0.731514	-0.120202	0.698167	1.38556	0.93957	-0.507455	-0.760421	2.01233	
2	0	1	211	0	0	-0.664198	0.199072	1.19498	1.38861	0.13957	-0.507455	-0.760421	2.01233	
3	0	1	11	0	0	-0.0698903	-0.0818855	0.234435	0.257973	0.000511	-0.507455	-0.760421	2.01233	
4	0	1	22	0	0	-0.000787108	-0.000491136	0.174786	0.174788	0	-0.507455	-0.760421	2.01233	
4	1	1	0	0	11	2.2	2212	0	inf	
1	0	1	2112	0	0	0.53309	0.596706	0.701084	1.41935	0.93957	1.06377	-1.86835	1.63816	
2	0	1	211	0	0	-0.565444	-0.492533	1.29048	1.49904	0.13957	1.06377	-1.86835	1.63816	
3	0	1	11	0	0	0.0319319	-0.102812	0.234435	0.257973	0.000511	1.06377	-1.86835	1.63816	
4	0	1	22	0	0	-0.0171917	-0.00737529	0.0481719	0.0516767	0	1.06377	-1.86835	1.63816	
3	1	1	0	0	11	2.2	2212	0	-nan	
1	0	1	2112	0	0	0.72214	-0.307068	0.700151	1.41024	0.93957	-1.69551	-1.75655	0.5428	
2	0	1	211	0	0	-0.634989	0.370273	1.26541	1.47006	0.13957	-1.69551	-1.75655	0.5428	
3	0	1	11	0	0	-0.0871501	-0.0632041	0.234435	0.257973	0.000511	-1.69551	-1.75655	0.5428	
4	1	1	0	0	11	2.2	2212	0	inf	
1	0	1	2112	0	0	0.543602	0.549021	0.699501	1.40322	0.93957	0.917476	1.06785	-0.0287192	
2	0	1	211	0	0	-0.569802	-0.445747	1.24576	1.44733	0.13957	0.917476	1.06785	-0.0287192	
3	0	1	11	0	0	0.0264724	-0.104351	0.234435	0.257973	0.000511	0.917476	1.06785	-0.0287192	
4	0	1	22	0	0	0.000539131	8.42179e-05	0.0496536	0.0496565	0	0.917476	1.06785	-0.0287192	
4	1	1	0	0	11	2.2	2212	0	inf	
1	0	1	2112	0	0	-0.0919401	-0.794852	0.701084	1.41935	0.93957	-0.156076	0.878643	-2.28975	
2	0	1	211	0	0	0.178403	0.728347	1.29048	1.49904	0.13957	-0.156076	0.878643	-2.28975	
3	0	1	11	0	0	-0.0853331	0.0656365	0.234435	0.257973	0.000511	-0.156076	0.878643	-2.28975	
4	0	1	22	0	0	0.0168512	-0.0124085	0.0472498	0.0516767	0	-0.156076	0.878643	-2.28975	
3	1	1	0	0	11	2.2	2212	0	-nan	
1	0	1	2112	0	0	-0.575026	-0.639093	0.940175	1.58298	0.93957	-1.97995	0.999712	-5.2347	
2	0	1	211	0	0	0.567143	0.502495	1.00848	1.26912	0.13957	-1.97995	0.999712	-5.2347	
3	0	1	11	0	0	0.00788277	0.136597	0.251342	0.286171	0.000511	-1.97995	0.999712	-5.2347	
4	1	1	0	0	11	2.2	2212	0	inf	
1	0	1	2112	0	0	-0.0556563	0.844582	0.935752	1.57316	0.93957	0.75094	1.91328	-1.68524	
2	0	1	211	0	0	-0.035668	-0.744621	0.992556	1.24915	0.13957	0.75094	1.91328	-1.68524	
3	0	1	11	0	0	0.0922875	-0.101015	0.251342	0.286171	0.000511	0.75094	1.91328	-1.68524	
4	0	1	22	0	0	0.000199133	-0.000854216	0.0496488	0.0496565	0	0.75094	1.91328	-1.68524	
4	1	1	0	0	11	2.2	2212	0	inf	
1	0	1	2112	0	0	-0.599285	0.64149	0.946335	1.59656	0.93957	1.89343	0.301137	-6.38846	
2	0	1	211	0	0	0.461928	-0.621624	1.03025	1.29641	0.13957	1.89343	0.301137	-6.38846	
3	0	1	11	0	0	0.135416	-0.0195856	0.251342	0.286171	0.000511	1.89343	0.301137	-6.38846	
4	0	1	22	0	0	0.012445	0.0235436	0.0442866	0.0516767	0	1.89343	0.301137	-6.38846	
3	1	1	0	0	11	2.2	2212	0	-nan	
1	0	1	2112	0	0	-0.816045	0.245187	0.966735	1.59481	0.93957	0.304706	1.14848	0.185835	
2	0	1	211	0	0	0.67064	-0.316732	1.09812	1.33245	0.13957	0.304706	1.14848	0.185835	
3	0	1	11	0	0	0.145405	0.0715446	0.135145	0.211011	0.000511	0.304706	1.14848	0.185835	
4	1	1	0	0	11	2.2	2212	0	inf	
1	0	1	2112	0	0	-0.140153	0.827631	0.962746	1.58565	0.93957	-1.17692	-1.15403	-5.68083	
2	0	1	211	0	0	0.0128923	-0.729956	1.08134	1.31216	0.13957	-1.17692	-1.15403	-5.68083	
3	0	1	11	0	0	0.128553	-0.0986669	0.135145	0.211011	0.000511	-1.17692	-1.15403	-5.68083	
4	0	1	22	0	0	-0.000100339	0.000313397	0.0496555	0.0496565	0	-1.17692	-1.15403	-5.68083	
4	1	1	0	0	11	2.2	2212	0	inf	
1	0	1	2112	0	0	-0.861524	-0.169215	0.975114	1.61384	0.93957	2.21765	-0.786088	-0.351272	
2	0	1	211	0	0	0.764566	0.0352101	1.13242	1.37392	0.13957	2.21765	-0.786088	-0.351272	
3	0	1	11	0	0	0.0949939	0.131291	0.135145	0.211011	0.000511	2.21765	-0.786088	-0.351272	
4	0	1	22	0	0	0.0348127	-0.0186297	0.0333391	0.0516767	0	2.21765	-0.786088	-0.351272	
3	1	1	0	0	11	2.2	2212	0	-nan	
1	0	1	2112	0	0	0.801559	-0.379707	1.12805	1.71522	0.93957	1.20765	-2.08593	-4.19802	
2	0	1	211	0	0	-0.678981	0.353764	1.02995	1.29091	0.13957	1.20765	-2.08593	-4.19802	
3	0	1	11	0	0	-0.122577	0.0259427	0.0419939	0.132143	0.000511	1.20765	-2.08593	-4.19802	
4	1	1	0	0	11	2.2	2212	0	inf	
1	0	1	2112	0	0	0.304297	0.819668	1.12213	1.70482	0.93957	-0.458311	-2.11873	-3.81517	
2	0	1	211	0	0	-0.28922	-0.696509	1.01495	1.27215	0.13957	-0.458311	-2.11873	-3.81517	
3	0	1	11	0	0	-0.0152244	-0.124364	0.0419939	0.132143	0.000511	-0.458311	-2.11873	-3.81517	
4	0	1	22	0	0	0.000190157	0.00029087	0.0496553	0.0496565	0	-0.458311	-2.11873	-3.81517	
4	1	1	0	0	11	2.2	2212	0	inf	
1	0	1	2112	0	0	-0.631552	-0.674152	1.14572	1.74608	0.93957	1.14102	1.4076	-3.21127	
2	0	1	211	0	0	0.567692	0.562228	1.07374	1.34565	0.13957	1.14102	1.4076	-3.21127	
3	0	1	11	0	0	0.0620917	0.108824	0.0419939	0.132143	0.000511	1.14102	1.4076	-3.21127	
4	0	1	22	0	0	0.0474522	0.000113656	0.0204635	0.0516767	0	1.14102	1.4076	-3.21127	
3	1	1	0	0	11	2.2	2212	0	0.813594	
1	0	1	2112	0	0	-0.545972	-0.57497	0.920301	1.53572	0.93957	-0.833869	1.83314	1.27186	
2	0	1	211	0	0	0.526689	0.397667	0.609821	0.909342	0.13957	-0.833869	1.83314	1.27186	
3	0	1	11	0	0	0.0192832	0.177302	0.669877	0.693213	0.000511	-0.833869	1.83314	1.27186	
4	1	1	0	0	11	2.2	2212	0	0.722974	
1	0	1	2112	0	0	-0.464941	0.62258	0.913554	1.52353	0.93957	1.33026	-0.111574	1.63811	
2	0	1	211	0	0	0.29568	-0.57403	0.597163	0.890517	0.13957	1.33026	-0.111574	1.63811	
3	0	1	11	0	0	0.171435	-0.0491734	0.669877	0.693213	0.000511	1.33026	-0.111574	1.63811	
4	0	1	22	0	0	-0.000667029	-0.000217181	0.0496516	0.0496565	0	1.33026	-0.111574	1.63811	
4	1	1	0	0	11	2.2	2212	0	0.45477	
1	0	1	2112	0	0	0.707675	-0.686843	1.00964	1.6955	0.93957	-2.03158	0.0448871	-4.825	
2	0	1	211	0	0	-0.502144	0.664471	0.76411	1.13886	0.13957	-2.03158	0.0448871	-4.825	
3	0	1	11	0	0	-0.177301	0.0192997	0.669877	0.693213	0.000511	-2.03158	0.0448871	-4.825	
4	0	1	22	0	0	0.164002	-0.0652852	0.586189	0.61219	0	-2.03158	0.0448871	-4.825	
3	1	1	0	0	11	2.2	2212	0	0.807326	
1	0	1	2112	0	0	0.657855	0.25788	0.506814	1.28021	0.93957	0.19898	-0.244548	0.722877	
2	0	1	211	0	0	-0.499325	-0.104035	1.01008	1.14013	0.13957	0.19898	-0.244548	0.722877	
3	0	1	11	0	0	-0.158529	-0.153845	0.683106	0.717937	0.000511	0.19898	-0.244548	0.722877	
4	1	1	0	0	11	2.2	2212	0	0.716106	
1	0	1	2112	0	0	0.632784	0.281908	0.509218	1.27357	0.93957	-2.2197	-0.758	0.749937	
2	0	1	211	0	0	-0.483191	-0.123246	0.988153	1.11561	0.13957	-2.2197	-0.758	0.749937	
3	0	1	11	0	0	-0.151543	-0.160731	0.683106	0.717937	0.000511	-2.2197	-0.758	0.749937	
4	0	1	22	0	0	-0.000295673	-0.000425072	0.0496538	0.0496565	0	-2.2197	-0.758	0.749937	
4	1	1	0	0	11	2.2	2212	0	0.394067	
1	0	1	2112	0	0	-0.832511	0.104422	0.488932	1.35123	0.93957	-2.2642	-0.543253	1.10062	
2	0	1	211	0	0	0.593495	-0.173258	1.21902	1.37395	0.13957	-2.2642	-0.543253	1.10062	
3	0	1	11	0	0	0.212278	0.0611357	0.683106	0.717937	0.000511	-2.2642	-0.543253	1.10062	
4	0	1	22	0	0	-0.109776	-0.0808655	0.428298	0.449476	0	-2.2642	-0.543253	1.10062	
3	1	1	0	0	11	2.2	2212	0	0.807326	
1	0	1	2112	0	0	-0.412608	-0.573611	0.506814	1.28021	0.93957	0.292665	1.89877	1.96166	
2	0	1	211	0	0	0.362942	0.35836	1.01008	1.14013	0.13957	0.292665	1.89877	1.96166	
3	0	1	11	0	0	0.049665	0.215251	0.683106	0.717937	0.000511	0.292665	1.89877	1.96166	
4	1	1	0	0	11	2.2	2212	0	0.716106	
1	0	1	2112	0	0	0.325888	-0.611297	0.509218	1.27357	0.93957	-1.04285	0.871022	-4.39542	
2	0	1	211	0	0	-0.157059	0.473282	0.988153	1.11561	0.13957	-1.04285	0.871022	-4.39542	
3	0	1	11	0	0	-0.171031	0.139815	0.683106	0.717937	0.000511	-1.04285	0.871022	-4.39542	
4	0	1	22	0	0	-9.96653e-05	-0.000459189	0.0496543	0.0496565	0	-1.04285	0.871022	-4.39542	
4	1	1	0	0	11	2.2	2212	0	0.394067	
1	0	1	2112	0	0	0.490476	-0.648239	0.491787	1.3362	0.93957	0.390127	0.444112	-1.84747	
2	0	1	211	0	0	-0.279375	0.527577	1.17786	1.32786	0.13957	0.390127	0.444112	-1.84747	
3	0	1	11	0	0	-0.191788	0.109623	0.683106	0.717937	0.000511	0.390127	0.444112	-1.84747	
4	0	1	22	0	0	0.103227	-0.033276	0.338119	0.355088	0	0.390127	0.444112	-1.84747	
